itr,CPU (in s),LPM (in s),DLPM (in s),listen (in s),Rx (in s),Tx (in s),CPU_Usage_profile (in J),LPM_Usage_profile (in J),DLPM_Usage_profile (in J),Listen_usage_profile (in J),Rx_usage_profile (in J),Tx_usage_profile (in J),TotalUsage_profile (in J),CPU_Usage_datasheet (in J),LPM_Usage_datasheet (in J),DLPM_Usage_datasheet (in J),Listen_usage_datasheet (in J),Rx_usage_datasheet (in J),Tx_usage_datasheet (in J),TotalUsage_datasheet (in J)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,29,0,30,24,0,0.050655,0.9177629999999999,0.0,2.80368,2.387088,0.0,6.159186,0.066,0.05741999999999999,0.0,2.376,2.1384,0.0,4.63782
2,1,39,0,40,25,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.066,0.07721999999999998,0.0,3.1679999999999997,2.2275,0.0,5.53872
3,1,49,0,50,25,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.09702,0.0,3.9599999999999995,2.2275,0.0,6.3505199999999995
4,1,59,0,60,25,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.11681999999999998,0.0,4.752,2.2275,0.0,7.16232
5,1,69,0,70,26,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.066,0.13662,0.0,5.544,2.3165999999999998,0.0,8.06322
6,1,79,0,80,26,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.15641999999999998,0.0,6.335999999999999,2.3165999999999998,0.0,8.87502
7,1,89,0,90,27,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.066,0.17622,0.0,7.128,2.4057,0.0,9.77592
8,1,98,0,100,27,0,0.0,0.284823,0.0,0.93456,0.0,0.0,1.2193829999999999,0.066,0.19404,0.0,7.919999999999999,2.4057,0.0,10.585739999999998
9,1,108,0,110,27,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.21383999999999997,0.0,8.712,2.4057,0.0,11.39754
10,1,118,0,120,28,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.066,0.23363999999999996,0.0,9.504,2.4947999999999997,0.0,12.29844
11,1,128,0,130,28,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.25343999999999994,0.0,10.296,2.4947999999999997,0.0,13.11024
12,1,138,0,140,28,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.27324,0.0,11.088,2.4947999999999997,0.0,13.922039999999999
13,1,148,0,150,29,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.066,0.29303999999999997,0.0,11.879999999999999,2.5839,0.0,14.82294
14,1,158,0,160,29,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.066,0.31283999999999995,0.0,12.671999999999999,2.5839,0.0,15.634739999999999
15,2,168,0,170,29,0,0.050655,0.31647,0.0,0.93456,0.0,0.0,1.301685,0.132,0.33263999999999994,0.0,13.463999999999999,2.5839,0.0,16.512539999999998
16,2,178,0,180,30,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.132,0.35244,0.0,14.256,2.6729999999999996,0.0,17.413439999999998
17,2,188,0,190,30,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.132,0.3722399999999999,0.0,15.048,2.6729999999999996,0.0,18.22524
18,2,198,0,200,30,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.132,0.39203999999999994,0.0,15.839999999999998,2.6729999999999996,0.0,19.037039999999998
19,2,208,0,210,31,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.132,0.41184,0.0,16.631999999999998,2.7620999999999998,0.0,19.937939999999998
20,2,217,0,220,31,0,0.0,0.284823,0.0,0.93456,0.0,0.0,1.2193829999999999,0.132,0.42965999999999993,0.0,17.424,2.7620999999999998,0.0,20.74776
21,2,227,0,230,31,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.132,0.4494599999999999,0.0,18.216,2.7620999999999998,0.0,21.55956
22,2,237,0,240,32,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.132,0.46925999999999995,0.0,19.008,2.8512,0.0,22.460459999999998
23,2,247,0,250,32,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.132,0.48906,0.0,19.799999999999997,2.8512,0.0,23.272259999999996
24,2,257,0,260,32,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.132,0.5088599999999999,0.0,20.592,2.8512,0.0,24.084059999999997
25,2,267,0,270,33,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.132,0.5286599999999999,0.0,21.384,2.9402999999999997,0.0,24.98496
26,2,277,0,280,33,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.132,0.54846,0.0,22.176,2.9402999999999997,0.0,25.79676
27,3,287,0,290,34,0,0.050655,0.31647,0.0,0.93456,0.099462,0.0,1.401147,0.19799999999999998,0.56826,0.0,22.968,3.0294,0.0,26.763659999999998
28,3,297,0,300,34,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.5880599999999999,0.0,23.759999999999998,3.0294,0.0,27.575459999999996
29,3,307,0,310,34,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.6078599999999998,0.0,24.552,3.0294,0.0,28.387259999999998
30,3,317,0,320,35,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.19799999999999998,0.6276599999999999,0.0,25.343999999999998,3.1184999999999996,0.0,29.288159999999998
31,3,327,0,330,35,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.6474599999999999,0.0,26.136,3.1184999999999996,0.0,30.09996
32,3,337,0,340,35,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.66726,0.0,26.927999999999997,3.1184999999999996,0.0,30.911759999999997
33,3,347,0,350,36,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.19799999999999998,0.6870599999999999,0.0,27.72,3.2076,0.0,31.812659999999997
34,3,356,0,360,36,0,0.0,0.284823,0.0,0.93456,0.0,0.0,1.2193829999999999,0.19799999999999998,0.70488,0.0,28.512,3.2076,0.0,32.62248
35,3,366,0,370,36,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.7246799999999999,0.0,29.304000000000002,3.2076,0.0,33.43428
36,3,376,0,380,37,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.19799999999999998,0.7444799999999998,0.0,30.096,3.2967,0.0,34.33518
37,3,386,0,390,37,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.7642799999999998,0.0,30.887999999999998,3.2967,0.0,35.14698
38,3,396,0,400,37,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.19799999999999998,0.7840799999999999,0.0,31.679999999999996,3.2967,0.0,35.95878
39,4,406,0,410,38,0,0.050655,0.31647,0.0,0.93456,0.099462,0.0,1.401147,0.264,0.8038799999999999,0.0,32.472,3.3857999999999997,0.0,36.92568
40,4,416,0,420,38,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.82368,0.0,33.263999999999996,3.3857999999999997,0.0,37.73747999999999
41,4,426,0,430,38,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.8434799999999999,0.0,34.056,3.3857999999999997,0.0,38.549279999999996
42,4,436,0,440,39,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.264,0.8632799999999999,0.0,34.848,3.4748999999999994,0.0,39.450179999999996
43,4,446,0,450,39,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.8830799999999998,0.0,35.64,3.4748999999999994,0.0,40.26198
44,4,456,0,460,39,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.9028799999999998,0.0,36.432,3.4748999999999994,0.0,41.07378
45,4,466,0,470,40,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.264,0.9226799999999998,0.0,37.224,3.564,0.0,41.97468
46,4,476,0,480,40,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.9424799999999999,0.0,38.016,3.564,0.0,42.78648
47,4,486,0,490,40,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.9622799999999998,0.0,38.808,3.564,0.0,43.59828
48,4,495,0,500,41,0,0.0,0.284823,0.0,0.93456,0.099462,0.0,1.3188449999999998,0.264,0.9800999999999999,0.0,39.599999999999994,3.6531,0.0,44.4972
49,4,505,0,510,41,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,0.9998999999999999,0.0,40.391999999999996,3.6531,0.0,45.309
50,4,515,0,520,42,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.264,1.0196999999999998,0.0,41.184,3.7421999999999995,0.0,46.2099
51,4,525,0,530,42,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,1.0394999999999999,0.0,41.976,3.7421999999999995,0.0,47.021699999999996
52,4,535,0,540,42,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.264,1.0592999999999997,0.0,42.768,3.7421999999999995,0.0,47.8335
53,5,545,0,550,43,0,0.050655,0.31647,0.0,0.93456,0.099462,0.0,1.401147,0.33,1.0790999999999997,0.0,43.56,3.8312999999999997,0.0,48.8004
54,5,555,0,560,43,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.33,1.0988999999999998,0.0,44.352,3.8312999999999997,0.0,49.612199999999994
55,5,565,0,570,43,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.33,1.1186999999999998,0.0,45.144,3.8312999999999997,0.0,50.424
56,5,575,0,580,44,0,0.0,0.31647,0.0,0.93456,0.099462,0.0,1.3504919999999998,0.33,1.1384999999999998,0.0,45.936,3.9203999999999994,0.0,51.3249
57,5,585,0,590,44,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.33,1.1582999999999999,0.0,46.727999999999994,3.9203999999999994,0.0,52.1367
58,5,595,0,600,44,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.33,1.1781,0.0,47.519999999999996,3.9203999999999994,0.0,52.948499999999996
59,5,604,0,610,45,0,0.0,0.284823,0.0,0.93456,0.099462,0.0,1.3188449999999998,0.33,1.1959199999999996,0.0,48.312,4.0095,0.0,53.84742
60,5,614,0,620,45,0,0.0,0.31647,0.0,0.93456,0.0,0.0,1.2510299999999999,0.33,1.2157199999999997,0.0,49.104,4.0095,0.0,54.659220000000005
